dataset_id,source_row,source_column,cell_text,resolved_text,cell_type,is_merged,merged_range
dataset_6e39a911fa5641d9cb7b3447,2,4,,,blank,False,
dataset_6e39a911fa5641d9cb7b3447,3,1,案件类别,案件类别,text,False,
dataset_6e39a911fa5641d9cb7b3447,3,2,收 案,收 案,text,False,
dataset_6e39a911fa5641d9cb7b3447,3,3,结 案,结 案,text,False,
dataset_6e39a911fa5641d9cb7b3447,3,4,未 结,未 结,text,False,
dataset_6e39a911fa5641d9cb7b3447,4,1,合 计,合 计,text,False,
dataset_6e39a911fa5641d9cb7b3447,4,2,411471,411471,text,False,
dataset_6e39a911fa5641d9cb7b3447,4,3,412025,412025,text,False,
dataset_6e39a911fa5641d9cb7b3447,4,4,3820,3820,text,False,
dataset_6e39a911fa5641d9cb7b3447,5,1,非诉财产保全审查,非诉财产保全审查,text,False,
dataset_6e39a911fa5641d9cb7b3447,5,2,410486,410486,text,False,
dataset_6e39a911fa5641d9cb7b3447,5,3,411036,411036,text,False,
dataset_6e39a911fa5641d9cb7b3447,5,4,3805,3805,text,False,
dataset_6e39a911fa5641d9cb7b3447,6,1,非诉行为保全审查,非诉行为保全审查,text,False,
dataset_6e39a911fa5641d9cb7b3447,6,2,141,141,text,False,
dataset_6e39a911fa5641d9cb7b3447,6,3,146,146,text,False,
dataset_6e39a911fa5641d9cb7b3447,6,4,3,3,text,False,
dataset_6e39a911fa5641d9cb7b3447,7,1,非诉行为保全复议,非诉行为保全复议,text,False,
dataset_6e39a911fa5641d9cb7b3447,7,2,18,18,text,False,
dataset_6e39a911fa5641d9cb7b3447,7,3,18,18,text,False,
dataset_6e39a911fa5641d9cb7b3447,7,4,2,2,text,False,
dataset_6e39a911fa5641d9cb7b3447,8,1,非诉证据保全审查,非诉证据保全审查,text,False,
dataset_6e39a911fa5641d9cb7b3447,8,2,826,826,text,False,
dataset_6e39a911fa5641d9cb7b3447,8,3,825,825,text,False,
dataset_6e39a911fa5641d9cb7b3447,8,4,10,10,text,False,
dataset_460e7dd240ab36356e891c70,1,1,表10 行政应诉案件被告情况统计表,表10 行政应诉案件被告情况统计表,text,False,
dataset_460e7dd240ab36356e891c70,1,2,,,blank,False,
dataset_460e7dd240ab36356e891c70,1,3,,,blank,False,
dataset_460e7dd240ab36356e891c70,1,4,,,blank,False,
dataset_460e7dd240ab36356e891c70,1,5,,,blank,False,
dataset_460e7dd240ab36356e891c70,1,6,,,blank,False,
dataset_460e7dd240ab36356e891c70,1,7,,,blank,False,
dataset_460e7dd240ab36356e891c70,1,8,,,blank,False,
dataset_460e7dd240ab36356e891c70,1,9,,,blank,False,
dataset_460e7dd240ab36356e891c70,1,10,,,blank,False,
dataset_460e7dd240ab36356e891c70,1,11,,,blank,False,
dataset_460e7dd240ab36356e891c70,2,1,被告,被告,text,False,
dataset_460e7dd240ab36356e891c70,2,2,乡镇 政府,乡镇 政府,text,False,
dataset_460e7dd240ab36356e891c70,2,3,县级政 府部门,县级政 府部门,text,False,
dataset_460e7dd240ab36356e891c70,2,4,县级 政府,县级 政府,text,False,
dataset_460e7dd240ab36356e891c70,2,5,市级政 府部门,市级政 府部门,text,False,
dataset_460e7dd240ab36356e891c70,2,6,市级 政府,市级 政府,text,False,
dataset_460e7dd240ab36356e891c70,2,7,省级政 府部门,省级政 府部门,text,False,
dataset_460e7dd240ab36356e891c70,2,8,省级 政府,省级 政府,text,False,
dataset_460e7dd240ab36356e891c70,2,9,国务院 部门,国务院 部门,text,False,
dataset_460e7dd240ab36356e891c70,2,10,其他,其他,text,False,
dataset_460e7dd240ab36356e891c70,2,11,总计,总计,text,False,
dataset_460e7dd240ab36356e891c70,3,1,数 量,数 量,text,False,
dataset_460e7dd240ab36356e891c70,3,2,22579,22579,text,False,
dataset_460e7dd240ab36356e891c70,3,3,60179,60179,text,False,
dataset_460e7dd240ab36356e891c70,3,4,45217,45217,text,False,
dataset_460e7dd240ab36356e891c70,3,5,35757,35757,text,False,
dataset_460e7dd240ab36356e891c70,3,6,12001,12001,text,False,
dataset_460e7dd240ab36356e891c70,3,7,5400,5400,text,False,
dataset_460e7dd240ab36356e891c70,3,8,2769,2769,text,False,
dataset_460e7dd240ab36356e891c70,3,9,18742,18742,text,False,
dataset_460e7dd240ab36356e891c70,3,10,12432,12432,text,False,
dataset_460e7dd240ab36356e891c70,3,11,215076,215076,text,False,
dataset_460e7dd240ab36356e891c70,4,1,百分比,百分比,text,False,
dataset_460e7dd240ab36356e891c70,4,2,10.5%,10.5%,text,False,
dataset_460e7dd240ab36356e891c70,4,3,27.98%,27.98%,text,False,
dataset_460e7dd240ab36356e891c70,4,4,21.02%,21.02%,text,False,
dataset_460e7dd240ab36356e891c70,4,5,16.63%,16.63%,text,False,
dataset_460e7dd240ab36356e891c70,4,6,5.58%,5.58%,text,False,
dataset_460e7dd240ab36356e891c70,4,7,2.51%,2.51%,text,False,
dataset_460e7dd240ab36356e891c70,4,8,1.29%,1.29%,text,False,
dataset_460e7dd240ab36356e891c70,4,9,8.71%,8.71%,text,False,
dataset_460e7dd240ab36356e891c70,4,10,5.78%,5.78%,text,False,
dataset_460e7dd240ab36356e891c70,4,11,100%,100%,text,False,
dataset_77be1469a96bb11eed48d5c0,1,1,表11 2020年人民检察院对民事行政判决裁定调解书提出再审检察建议情况统计表,表11 2020年人民检察院对民事行政判决裁定调解书提出再审检察建议情况统计表,text,False,
dataset_77be1469a96bb11eed48d5c0,1,2,,,blank,False,
dataset_77be1469a96bb11eed48d5c0,1,3,,,blank,False,
dataset_77be1469a96bb11eed48d5c0,1,4,,,blank,False,
dataset_77be1469a96bb11eed48d5c0,1,5,,,blank,False,
dataset_77be1469a96bb11eed48d5c0,1,6,,,blank,False,
dataset_77be1469a96bb11eed48d5c0,1,7,,,blank,False,
dataset_77be1469a96bb11eed48d5c0,1,8,,,blank,False,
dataset_77be1469a96bb11eed48d5c0,1,9,,,blank,False,
dataset_77be1469a96bb11eed48d5c0,1,10,,,blank,False,
dataset_77be1469a96bb11eed48d5c0,1,11,,,blank,False,
dataset_77be1469a96bb11eed48d5c0,2,1,(单位:件),(单位:件),text,False,
dataset_77be1469a96bb11eed48d5c0,2,2,,,blank,False,
dataset_77be1469a96bb11eed48d5c0,2,3,,,blank,False,
dataset_77be1469a96bb11eed48d5c0,2,4,,,blank,False,
dataset_77be1469a96bb11eed48d5c0,2,5,,,blank,False,
dataset_77be1469a96bb11eed48d5c0,2,6,,,blank,False,
dataset_77be1469a96bb11eed48d5c0,2,7,,,blank,False,
dataset_77be1469a96bb11eed48d5c0,2,8,,,blank,False,
dataset_77be1469a96bb11eed48d5c0,2,9,,,blank,False,
dataset_77be1469a96bb11eed48d5c0,2,10,,,blank,False,
dataset_77be1469a96bb11eed48d5c0,2,11,,,blank,False,
dataset_77be1469a96bb11eed48d5c0,3,1,案件类别,案件类别,text,True,$A$3:$A$4
dataset_77be1469a96bb11eed48d5c0,3,2,息诉,息诉,text,True,$B$3:$B$4
dataset_77be1469a96bb11eed48d5c0,3,3,提出再 审检察 建议,提出再 审检察 建议,text,True,$C$3:$C$4
dataset_77be1469a96bb11eed48d5c0,3,4,法院裁 定再审,法院裁 定再审,text,True,$D$3:$D$4
dataset_77be1469a96bb11eed48d5c0,3,5,采纳再审检察建议再审裁判结果,采纳再审检察建议再审裁判结果,text,True,$E$3:$K$3
dataset_77be1469a96bb11eed48d5c0,3,6,,采纳再审检察建议再审裁判结果,blank,True,$E$3:$K$3
dataset_77be1469a96bb11eed48d5c0,3,7,,采纳再审检察建议再审裁判结果,blank,True,$E$3:$K$3
dataset_77be1469a96bb11eed48d5c0,3,8,,采纳再审检察建议再审裁判结果,blank,True,$E$3:$K$3
dataset_77be1469a96bb11eed48d5c0,3,9,,采纳再审检察建议再审裁判结果,blank,True,$E$3:$K$3
dataset_77be1469a96bb11eed48d5c0,3,10,,采纳再审检察建议再审裁判结果,blank,True,$E$3:$K$3
dataset_77be1469a96bb11eed48d5c0,3,11,,采纳再审检察建议再审裁判结果,blank,True,$E$3:$K$3
dataset_77be1469a96bb11eed48d5c0,4,1,,案件类别,blank,True,$A$3:$A$4
dataset_77be1469a96bb11eed48d5c0,4,2,,息诉,blank,True,$B$3:$B$4
dataset_77be1469a96bb11eed48d5c0,4,3,,提出再 审检察 建议,blank,True,$C$3:$C$4
dataset_77be1469a96bb11eed48d5c0,4,4,,法院裁 定再审,blank,True,$D$3:$D$4
dataset_77be1469a96bb11eed48d5c0,4,5,合计,合计,text,False,
dataset_77be1469a96bb11eed48d5c0,4,6,改判,改判,text,False,
dataset_77be1469a96bb11eed48d5c0,4,7,调解,调解,text,False,
dataset_77be1469a96bb11eed48d5c0,4,8,发回重审,发回重审,text,False,
dataset_77be1469a96bb11eed48d5c0,4,9,和解撤诉,和解撤诉,text,False,
dataset_77be1469a96bb11eed48d5c0,4,10,维持原判,维持原判,text,False,
dataset_77be1469a96bb11eed48d5c0,4,11,其他,其他,text,False,
dataset_77be1469a96bb11eed48d5c0,5,1,民事案件,民事案件,text,False,
dataset_77be1469a96bb11eed48d5c0,5,2,8387,8387,text,False,
dataset_77be1469a96bb11eed48d5c0,5,3,9900,9900,text,False,
dataset_77be1469a96bb11eed48d5c0,5,4,6802,6802,text,False,
dataset_77be1469a96bb11eed48d5c0,5,5,4423,4423,text,False,
dataset_77be1469a96bb11eed48d5c0,5,6,3437,3437,text,False,
dataset_77be1469a96bb11eed48d5c0,5,7,190,190,text,False,
dataset_77be1469a96bb11eed48d5c0,5,8,50,50,text,False,
dataset_77be1469a96bb11eed48d5c0,5,9,186,186,text,False,
dataset_77be1469a96bb11eed48d5c0,5,10,213,213,text,False,
dataset_77be1469a96bb11eed48d5c0,5,11,347,347,text,False,
dataset_77be1469a96bb11eed48d5c0,6,1,行政案件,行政案件,text,False,
dataset_77be1469a96bb11eed48d5c0,6,2,1995,1995,text,False,
dataset_77be1469a96bb11eed48d5c0,6,3,198,198,text,False,
dataset_77be1469a96bb11eed48d5c0,6,4,76,76,text,False,
dataset_77be1469a96bb11eed48d5c0,6,5,59,59,text,False,
dataset_77be1469a96bb11eed48d5c0,6,6,35,35,text,False,
dataset_77be1469a96bb11eed48d5c0,6,7,1,1,text,False,
dataset_77be1469a96bb11eed48d5c0,6,8,0,0,text,False,
dataset_77be1469a96bb11eed48d5c0,6,9,5,5,text,False,
dataset_77be1469a96bb11eed48d5c0,6,10,2,2,text,False,
dataset_77be1469a96bb11eed48d5c0,6,11,16,16,text,False,
dataset_4a0b39fdbd45a0771961019c,1,1,表11 2020年全国法院受理执行案件情况统计表,表11 2020年全国法院受理执行案件情况统计表,text,False,
dataset_4a0b39fdbd45a0771961019c,1,2,,,blank,False,
dataset_4a0b39fdbd45a0771961019c,1,3,,,blank,False,
dataset_4a0b39fdbd45a0771961019c,1,4,,,blank,False,
dataset_4a0b39fdbd45a0771961019c,2,1,(单位:件),(单位:件),text,False,
dataset_4a0b39fdbd45a0771961019c,2,2,,,blank,False,
dataset_4a0b39fdbd45a0771961019c,2,3,,,blank,False,
dataset_4a0b39fdbd45a0771961019c,2,4,,,blank,False,
dataset_4a0b39fdbd45a0771961019c,3,1,案件类别,案件类别,text,False,
dataset_4a0b39fdbd45a0771961019c,3,2,收 案,收 案,text,False,
dataset_4a0b39fdbd45a0771961019c,3,3,结案,结案,text,False,
dataset_4a0b39fdbd45a0771961019c,3,4,未 结,未 结,text,False,
dataset_4a0b39fdbd45a0771961019c,4,1,合 计,合 计,text,False,
dataset_4a0b39fdbd45a0771961019c,4,2,9731069,9731069,text,False,
dataset_4a0b39fdbd45a0771961019c,4,3,9958219,9958219,text,False,
dataset_4a0b39fdbd45a0771961019c,4,4,633798,633798,text,False,
dataset_4a0b39fdbd45a0771961019c,5,1,首次执行,首次执行,text,False,
dataset_4a0b39fdbd45a0771961019c,5,2,6527509,6527509,text,False,
dataset_4a0b39fdbd45a0771961019c,5,3,6726166,6726166,text,False,
dataset_4a0b39fdbd45a0771961019c,5,4,505540,505540,text,False,
dataset_4a0b39fdbd45a0771961019c,6,1,恢复执行,恢复执行,text,False,
dataset_4a0b39fdbd45a0771961019c,6,2,1122491,1122491,text,False,
dataset_4a0b39fdbd45a0771961019c,6,3,1145384,1145384,text,False,
dataset_4a0b39fdbd45a0771961019c,6,4,99903,99903,text,False,
dataset_4a0b39fdbd45a0771961019c,7,1,财产保全执行,财产保全执行,text,False,
dataset_4a0b39fdbd45a0771961019c,7,2,1719944,1719944,text,False,
dataset_4a0b39fdbd45a0771961019c,7,3,1726979,1726979,text,False,
dataset_4a0b39fdbd45a0771961019c,7,4,12928,12928,text,False,
dataset_4a0b39fdbd45a0771961019c,8,1,执行异议,执行异议,text,False,
dataset_4a0b39fdbd45a0771961019c,8,2,276574,276574,text,False,
dataset_4a0b39fdbd45a0771961019c,8,3,275649,275649,text,False,
dataset_4a0b39fdbd45a0771961019c,8,4,9494,9494,text,False,
dataset_4a0b39fdbd45a0771961019c,9,1,执行复议,执行复议,text,False,
dataset_4a0b39fdbd45a0771961019c,9,2,44135,44135,text,False,
dataset_4a0b39fdbd45a0771961019c,9,3,44090,44090,text,False,
dataset_4a0b39fdbd45a0771961019c,9,4,1790,1790,text,False,
dataset_4a0b39fdbd45a0771961019c,10,1,执行监督,执行监督,text,False,
dataset_4a0b39fdbd45a0771961019c,10,2,22240,22240,text,False,
dataset_4a0b39fdbd45a0771961019c,10,3,21826,21826,text,False,
dataset_4a0b39fdbd45a0771961019c,10,4,1597,1597,text,False,
dataset_4a0b39fdbd45a0771961019c,11,1,执行协调,执行协调,text,False,
dataset_4a0b39fdbd45a0771961019c,11,2,2453,2453,text,False,
dataset_4a0b39fdbd45a0771961019c,11,3,2474,2474,text,False,
dataset_4a0b39fdbd45a0771961019c,11,4,59,59,text,False,
dataset_4a0b39fdbd45a0771961019c,12,1,其他执行,其他执行,text,False,
dataset_4a0b39fdbd45a0771961019c,12,2,15723,15723,text,False,
dataset_4a0b39fdbd45a0771961019c,12,3,15651,15651,text,False,
dataset_4a0b39fdbd45a0771961019c,12,4,2487,2487,text,False,
dataset_77d030877a4978cdb82029ff,1,1,表11 行政应诉案件审理情况统计表,表11 行政应诉案件审理情况统计表,text,False,
dataset_77d030877a4978cdb82029ff,1,2,,,blank,False,
dataset_77d030877a4978cdb82029ff,1,3,,,blank,False,
dataset_77d030877a4978cdb82029ff,1,4,,,blank,False,
dataset_77d030877a4978cdb82029ff,1,5,,,blank,False,
dataset_77d030877a4978cdb82029ff,1,6,,,blank,False,
dataset_77d030877a4978cdb82029ff,1,7,,,blank,False,
dataset_77d030877a4978cdb82029ff,1,8,,,blank,False,
dataset_77d030877a4978cdb82029ff,1,9,,,blank,False,
dataset_77d030877a4978cdb82029ff,1,10,,,blank,False,
dataset_77d030877a4978cdb82029ff,1,11,,,blank,False,
dataset_77d030877a4978cdb82029ff,1,12,,,blank,False,
dataset_77d030877a4978cdb82029ff,1,13,,,blank,False,
dataset_77d030877a4978cdb82029ff,1,14,,,blank,False,
dataset_77d030877a4978cdb82029ff,1,15,,,blank,False,
dataset_77d030877a4978cdb82029ff,1,16,,,blank,False,
dataset_77d030877a4978cdb82029ff,1,17,,,blank,False,
dataset_77d030877a4978cdb82029ff,1,18,,,blank,False,
dataset_77d030877a4978cdb82029ff,1,19,,,blank,False,
dataset_77d030877a4978cdb82029ff,1,20,,,blank,False,
dataset_77d030877a4978cdb82029ff,1,21,,,blank,False,
dataset_77d030877a4978cdb82029ff,2,1,一审判决,一审判决,text,True,$A$2:$U$2
dataset_77d030877a4978cdb82029ff,2,2,,一审判决,blank,True,$A$2:$U$2
dataset_77d030877a4978cdb82029ff,2,3,,一审判决,blank,True,$A$2:$U$2
dataset_77d030877a4978cdb82029ff,2,4,,一审判决,blank,True,$A$2:$U$2
dataset_77d030877a4978cdb82029ff,2,5,,一审判决,blank,True,$A$2:$U$2
dataset_77d030877a4978cdb82029ff,2,6,,一审判决,blank,True,$A$2:$U$2
dataset_77d030877a4978cdb82029ff,2,7,,一审判决,blank,True,$A$2:$U$2
dataset_77d030877a4978cdb82029ff,2,8,,一审判决,blank,True,$A$2:$U$2
dataset_77d030877a4978cdb82029ff,2,9,,一审判决,blank,True,$A$2:$U$2
dataset_77d030877a4978cdb82029ff,2,10,,一审判决,blank,True,$A$2:$U$2
dataset_77d030877a4978cdb82029ff,2,11,,一审判决,blank,True,$A$2:$U$2
dataset_77d030877a4978cdb82029ff,2,12,,一审判决,blank,True,$A$2:$U$2
dataset_77d030877a4978cdb82029ff,2,13,,一审判决,blank,True,$A$2:$U$2
dataset_77d030877a4978cdb82029ff,2,14,,一审判决,blank,True,$A$2:$U$2
dataset_77d030877a4978cdb82029ff,2,15,,一审判决,blank,True,$A$2:$U$2
dataset_77d030877a4978cdb82029ff,2,16,,一审判决,blank,True,$A$2:$U$2
dataset_77d030877a4978cdb82029ff,2,17,,一审判决,blank,True,$A$2:$U$2
dataset_77d030877a4978cdb82029ff,2,18,,一审判决,blank,True,$A$2:$U$2
dataset_77d030877a4978cdb82029ff,2,19,,一审判决,blank,True,$A$2:$U$2
dataset_77d030877a4978cdb82029ff,2,20,,一审判决,blank,True,$A$2:$U$2
dataset_77d030877a4978cdb82029ff,2,21,,一审判决,blank,True,$A$2:$U$2
dataset_77d030877a4978cdb82029ff,3,1,驳 回 诉 讼 请 求,驳 回 诉 讼 请 求,text,True,$A$3:$A$5
dataset_77d030877a4978cdb82029ff,3,2,改 变,改 变,text,True,$B$3:$U$3
dataset_77d030877a4978cdb82029ff,3,3,,改 变,blank,True,$B$3:$U$3
dataset_77d030877a4978cdb82029ff,3,4,,改 变,blank,True,$B$3:$U$3
dataset_77d030877a4978cdb82029ff,3,5,,改 变,blank,True,$B$3:$U$3
dataset_77d030877a4978cdb82029ff,3,6,,改 变,blank,True,$B$3:$U$3
dataset_77d030877a4978cdb82029ff,3,7,,改 变,blank,True,$B$3:$U$3
dataset_77d030877a4978cdb82029ff,3,8,,改 变,blank,True,$B$3:$U$3
dataset_77d030877a4978cdb82029ff,3,9,,改 变,blank,True,$B$3:$U$3
dataset_77d030877a4978cdb82029ff,3,10,,改 变,blank,True,$B$3:$U$3
dataset_77d030877a4978cdb82029ff,3,11,,改 变,blank,True,$B$3:$U$3
dataset_77d030877a4978cdb82029ff,3,12,,改 变,blank,True,$B$3:$U$3
dataset_77d030877a4978cdb82029ff,3,13,,改 变,blank,True,$B$3:$U$3
dataset_77d030877a4978cdb82029ff,3,14,,改 变,blank,True,$B$3:$U$3
dataset_77d030877a4978cdb82029ff,3,15,,改 变,blank,True,$B$3:$U$3
dataset_77d030877a4978cdb82029ff,3,16,,改 变,blank,True,$B$3:$U$3
dataset_77d030877a4978cdb82029ff,3,17,,改 变,blank,True,$B$3:$U$3
dataset_77d030877a4978cdb82029ff,3,18,,改 变,blank,True,$B$3:$U$3
dataset_77d030877a4978cdb82029ff,3,19,,改 变,blank,True,$B$3:$U$3
dataset_77d030877a4978cdb82029ff,3,20,,改 变,blank,True,$B$3:$U$3
dataset_77d030877a4978cdb82029ff,3,21,,改 变,blank,True,$B$3:$U$3
dataset_77d030877a4978cdb82029ff,4,1,,驳 回 诉 讼 请 求,blank,True,$A$3:$A$5
dataset_77d030877a4978cdb82029ff,4,2,原行政行为机关单独应诉,原行政行为机关单独应诉,text,True,$B$4:$G$4
dataset_77d030877a4978cdb82029ff,4,3,,原行政行为机关单独应诉,blank,True,$B$4:$G$4
dataset_77d030877a4978cdb82029ff,4,4,,原行政行为机关单独应诉,blank,True,$B$4:$G$4
dataset_77d030877a4978cdb82029ff,4,5,,原行政行为机关单独应诉,blank,True,$B$4:$G$4
dataset_77d030877a4978cdb82029ff,4,6,,原行政行为机关单独应诉,blank,True,$B$4:$G$4
dataset_77d030877a4978cdb82029ff,4,7,,原行政行为机关单独应诉,blank,True,$B$4:$G$4
dataset_77d030877a4978cdb82029ff,4,8,复议机关单独应诉,复议机关单独应诉,text,True,$H$4:$N$4
dataset_77d030877a4978cdb82029ff,4,9,,复议机关单独应诉,blank,True,$H$4:$N$4
dataset_77d030877a4978cdb82029ff,4,10,,复议机关单独应诉,blank,True,$H$4:$N$4
dataset_77d030877a4978cdb82029ff,4,11,,复议机关单独应诉,blank,True,$H$4:$N$4
dataset_77d030877a4978cdb82029ff,4,12,,复议机关单独应诉,blank,True,$H$4:$N$4
dataset_77d030877a4978cdb82029ff,4,13,,复议机关单独应诉,blank,True,$H$4:$N$4
dataset_77d030877a4978cdb82029ff,4,14,,复议机关单独应诉,blank,True,$H$4:$N$4
dataset_77d030877a4978cdb82029ff,4,15,共同应诉,共同应诉,text,True,$O$4:$U$4
dataset_77d030877a4978cdb82029ff,4,16,,共同应诉,blank,True,$O$4:$U$4
dataset_77d030877a4978cdb82029ff,4,17,,共同应诉,blank,True,$O$4:$U$4
dataset_77d030877a4978cdb82029ff,4,18,,共同应诉,blank,True,$O$4:$U$4
dataset_77d030877a4978cdb82029ff,4,19,,共同应诉,blank,True,$O$4:$U$4
dataset_77d030877a4978cdb82029ff,4,20,,共同应诉,blank,True,$O$4:$U$4
dataset_77d030877a4978cdb82029ff,4,21,,共同应诉,blank,True,$O$4:$U$4
dataset_77d030877a4978cdb82029ff,5,1,,驳 回 诉 讼 请 求,blank,True,$A$3:$A$5
dataset_77d030877a4978cdb82029ff,5,2,撤 销,撤 销,text,False,
dataset_77d030877a4978cdb82029ff,5,3,变 更,变 更,text,False,
dataset_77d030877a4978cdb82029ff,5,4,确 认 违 法 或 无 效,确 认 违 法 或 无 效,text,True,$D$5:$E$5
dataset_77d030877a4978cdb82029ff,5,5,,确 认 违 法 或 无 效,blank,True,$D$5:$E$5
dataset_77d030877a4978cdb82029ff,5,6,履 行或 法给 定付 职义 责务,履 行或 法给 定付 职义 责务,text,True,$F$5:$G$5
dataset_77d030877a4978cdb82029ff,5,7,,履 行或 法给 定付 职义 责务,blank,True,$F$5:$G$5
dataset_77d030877a4978cdb82029ff,5,8,撤 销,撤 销,text,True,$H$5:$I$5
dataset_77d030877a4978cdb82029ff,5,9,,撤 销,blank,True,$H$5:$I$5
dataset_77d030877a4978cdb82029ff,5,10,变 更,变 更,text,True,$J$5:$K$5
dataset_77d030877a4978cdb82029ff,5,11,,变 更,blank,True,$J$5:$K$5
dataset_77d030877a4978cdb82029ff,5,12,确 认 违 法 或 无 效,确 认 违 法 或 无 效,text,True,$L$5:$M$5
dataset_77d030877a4978cdb82029ff,5,13,,确 认 违 法 或 无 效,blank,True,$L$5:$M$5
dataset_77d030877a4978cdb82029ff,5,14,履 行 法 定 职 责,履 行 法 定 职 责,text,False,
dataset_77d030877a4978cdb82029ff,5,15,撤 销,撤 销,text,True,$O$5:$P$5
dataset_77d030877a4978cdb82029ff,5,16,,撤 销,blank,True,$O$5:$P$5
dataset_77d030877a4978cdb82029ff,5,17,变 更,变 更,text,True,$Q$5:$R$5
dataset_77d030877a4978cdb82029ff,5,18,,变 更,blank,True,$Q$5:$R$5
dataset_77d030877a4978cdb82029ff,5,19,确 认 违 法 或 无 效,确 认 违 法 或 无 效,text,True,$S$5:$T$5
dataset_77d030877a4978cdb82029ff,5,20,,确 认 违 法 或 无 效,blank,True,$S$5:$T$5
dataset_77d030877a4978cdb82029ff,5,21,履 行或 法给 定付 职义 责务,履 行或 法给 定付 职义 责务,text,False,
dataset_77d030877a4978cdb82029ff,6,1,92057,92057,text,False,
dataset_77d030877a4978cdb82029ff,6,2,7872,7872,text,False,
dataset_77d030877a4978cdb82029ff,6,3,405,405,text,False,
dataset_77d030877a4978cdb82029ff,6,4,8823,8823,text,True,$D$6:$E$6
dataset_77d030877a4978cdb82029ff,6,5,,8823,blank,True,$D$6:$E$6
dataset_77d030877a4978cdb82029ff,6,6,3830,3830,text,True,$F$6:$G$6
dataset_77d030877a4978cdb82029ff,6,7,,3830,blank,True,$F$6:$G$6
dataset_77d030877a4978cdb82029ff,6,8,3258,3258,text,True,$H$6:$I$6
dataset_77d030877a4978cdb82029ff,6,9,,3258,blank,True,$H$6:$I$6
dataset_77d030877a4978cdb82029ff,6,10,40,40,text,True,$J$6:$K$6
dataset_77d030877a4978cdb82029ff,6,11,,40,blank,True,$J$6:$K$6
dataset_77d030877a4978cdb82029ff,6,12,302,302,text,True,$L$6:$M$6
